sort_index,relative_file_path,original_file_url
171,daa/chuongtrinh_daotao/he-chinhquy/dean/10-tri-tue-nhan-tao-cong-thong-tin-ao-tao/pdf/de_an_nganh_mo_nganh_tri_tue_nhan_tao_uit.pdf,https://daa.uit.edu.vn/sites/daa/files/202412/de_an_nganh_mo_nganh_tri_tue_nhan_tao_uit.pdf
172,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/bb1528_dhqg_2-8-2022_hop_ve_cong_tac_dao_tao-a29fae44.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/bb1528_dhqg_2-8-2022_hop_ve_cong_tac_dao_tao.pdf
173,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/bb1528_dhqg_2-8-2022_hop_ve_cong_tac_dao_tao.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/bb1528_dhqg_2-8-2022_hop_ve_cong_tac_dao_tao.pdf
174,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc-80686bc4.pdf,https://daa.uit.edu.vn/sites/daa/files/202412/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc.pdf
175,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc.pdf,https://daa.uit.edu.vn/sites/daa/files/202412/2217_dhqg_dt_cong_nhan_mon_hoc_theo_hinh_thuc_mooc.pdf
176,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1224-qd-dhqg_30-8-2022_ban_hanh_mau_chung_chi_ngoai_ngu_theo_khung_nlnn_6_bac-3f4353e6.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1224-qd-dhqg_30-8-2022_ban_hanh_mau_chung_chi_ngoai_ngu_theo_khung_nlnn_6_bac.pdf
177,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1224-qd-dhqg_30-8-2022_ban_hanh_mau_chung_chi_ngoai_ngu_theo_khung_nlnn_6_bac.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1224-qd-dhqg_30-8-2022_ban_hanh_mau_chung_chi_ngoai_ngu_theo_khung_nlnn_6_bac.pdf
178,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-d-7673d143/119-tb-dhcntt_19-9-2022_thong_bao_ngung_su_dung_chung_chi_vpet_toeic_bach_khoa_va_p-b9f54e3e.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/119-tb-dhcntt_19-9-2022_thong_bao_ngung_su_dung_chung_chi_vpet_toeic_bach_khoa_va_phoi_van_bang_moi_0_0.pdf
179,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-dai-hoc-chinh-quy-cua-truong-dhcntt/119-tb-dhcntt_19-9-2022_thong_bao_ngung_su_dung_chung_chi_vpet_toeic_bach_khoa_va_phoi_van_bang_moi_0_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/119-tb-dhcntt_19-9-2022_thong_bao_ngung_su_dung_chung_chi_vpet_toeic_bach_khoa_va_phoi_van_bang_moi_0_0.pdf
180,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1342-qd-dhqg_30-9-2022_quy_che_dao_tao-a67d2134.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1342-qd-dhqg_30-9-2022_quy_che_dao_tao.pdf
181,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1342-qd-dhqg_30-9-2022_quy_che_dao_tao.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1342-qd-dhqg_30-9-2022_quy_che_dao_tao.pdf
182,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/828_qd-dhcntt_04-10-2022_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2022_-eb8c3cb2.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/828_qd-dhcntt_04-10-2022_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2022_0_0.pdf
183,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/828_qd-dhcntt_04-10-2022_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2022_0_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/828_qd-dhcntt_04-10-2022_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2022_0_0.pdf
184,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-d-7673d143/828_qd-dhcntt_04-10-2022_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2022_-eb8c3cb2.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/828_qd-dhcntt_04-10-2022_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2022_0_0.pdf
185,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-dai-hoc-chinh-quy-cua-truong-dhcntt/828_qd-dhcntt_04-10-2022_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2022_0_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/828_qd-dhcntt_04-10-2022_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_chinh_qui_khoa_2022_0_0.pdf
186,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1372-qd-dhqg_10-10-2022_quy_che_van_bang_chung_chi-fb53d2c0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1372-qd-dhqg_10-10-2022_quy_che_van_bang_chung_chi.pdf
187,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1372-qd-dhqg_10-10-2022_quy_che_van_bang_chung_chi.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1372-qd-dhqg_10-10-2022_quy_che_van_bang_chung_chi.pdf
188,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-d-7673d143/153-tb-dhcntt13-12-2022_ngung_su_dung_ket_qua_bai_thi_nn_qt_ielts_indicator_va_toef-e95c68a5.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/153-tb-dhcntt13-12-2022_ngung_su_dung_ket_qua_bai_thi_nn_qt_ielts_indicator_va_toefl_ibt_home_edition_0.pdf
189,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-dai-hoc-chinh-quy-cua-truong-dhcntt/153-tb-dhcntt13-12-2022_ngung_su_dung_ket_qua_bai_thi_nn_qt_ielts_indicator_va_toefl_ibt_home_edition_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/153-tb-dhcntt13-12-2022_ngung_su_dung_ket_qua_bai_thi_nn_qt_ielts_indicator_va_toefl_ibt_home_edition_0.pdf
190,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1672_qd-dhqg_14-12-2022_quy_dinh_in_noi_dung_tren_vbcc-23dcab6a.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1672_qd-dhqg_14-12-2022_quy_dinh_in_noi_dung_tren_vbcc.pdf
191,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1672_qd-dhqg_14-12-2022_quy_dinh_in_noi_dung_tren_vbcc.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1672_qd-dhqg_14-12-2022_quy_dinh_in_noi_dung_tren_vbcc.pdf
192,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/07-quyet-dinh-ve-viec-ban-hanh-quy-dinh-to-8f2bd9a5/1139_qd-dhcntt_20-12-2022_to_chuc_thi_cac_mon_hoc_he_dai_hoc_chinh_quy-e3ae8471.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/1139_qd-dhcntt_20-12-2022_to_chuc_thi_cac_mon_hoc_he_dai_hoc_chinh_quy.pdf
193,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/07-quyet-dinh-ve-viec-ban-hanh-quy-dinh-to-chuc-thi-tap-trung-cac-mon-hoc-he-dhcq/1139_qd-dhcntt_20-12-2022_to_chuc_thi_cac_mon_hoc_he_dai_hoc_chinh_quy.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/1139_qd-dhcntt_20-12-2022_to_chuc_thi_cac_mon_hoc_he_dai_hoc_chinh_quy.pdf
194,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1758-qd-dhqg-29-12-2022_quy_dinh_lien_ket_dao_tao_voi_nuoc_ngoai_trinh_do_dh_ths_ts-9ba3d3a4.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1758-qd-dhqg-29-12-2022_quy_dinh_lien_ket_dao_tao_voi_nuoc_ngoai_trinh_do_dh_ths_ts_tai_dhqg-hcm.pdf
195,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1758-qd-dhqg-29-12-2022_quy_dinh_lien_ket_dao_tao_voi_nuoc_ngoai_trinh_do_dh_ths_ts_tai_dhqg-hcm.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1758-qd-dhqg-29-12-2022_quy_dinh_lien_ket_dao_tao_voi_nuoc_ngoai_trinh_do_dh_ths_ts_tai_dhqg-hcm.pdf
196,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/03-quyet-dinh-ve-viec-ban-hanh-quy-che-van-bang-chung-chi/172-qd-dhcntt_08-3-2023_quy_che_van_bang_chung_chi.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/172-qd-dhcntt_08-3-2023_quy_che_van_bang_chung_chi.pdf
197,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/24-quyet-dinh-ve-viec-ban-hanh-quy-dinh-da-79e4e908/196-qd-dhcntt_16-3-2023_quy_dinh_day_va_hoc_theo_phuong_thuc_truc_tuyen_va_phuong_t-52754f6f.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/196-qd-dhcntt_16-3-2023_quy_dinh_day_va_hoc_theo_phuong_thuc_truc_tuyen_va_phuong_thuc_ket_hop.pdf
198,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/24-quyet-dinh-ve-viec-ban-hanh-quy-dinh-day-va-hoc-theo-phuong-thuc-truc-tuyen-va-phuong-thuc-ket-hop/196-qd-dhcntt_16-3-2023_quy_dinh_day_va_hoc_theo_phuong_thuc_truc_tuyen_va_phuong_thuc_ket_hop.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/196-qd-dhcntt_16-3-2023_quy_dinh_day_va_hoc_theo_phuong_thuc_truc_tuyen_va_phuong_thuc_ket_hop.pdf
199,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/31-quy-che-tuyen-sinh-dai-hoc-chinh-quy/354-qd-dhcntt_19-4-2023-quychets.pdf,https://daa.uit.edu.vn/sites/daa/files/202408/354-qd-dhcntt_19-4-2023-quychets.pdf
200,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/540_qd_dhqg_9-5-2023_quy_dinh_mo_nganh-e7bc7aed.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/540_qd_dhqg_9-5-2023_quy_dinh_mo_nganh.pdf
201,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/540_qd_dhqg_9-5-2023_quy_dinh_mo_nganh.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/540_qd_dhqg_9-5-2023_quy_dinh_mo_nganh.pdf
202,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/cv842_27-5-2023_huong_dan_in_noi_dung_tren_vb_mau_ban_hanh_nam_2017-206eea13.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/cv842_27-5-2023_huong_dan_in_noi_dung_tren_vb_mau_ban_hanh_nam_2017.pdf
203,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/cv842_27-5-2023_huong_dan_in_noi_dung_tren_vb_mau_ban_hanh_nam_2017.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/cv842_27-5-2023_huong_dan_in_noi_dung_tren_vb_mau_ban_hanh_nam_2017.pdf
204,daa/quydinh_huongdan/huong-dan-sinh-vien/19-quy-trinh-nop-khoa-luan-tot-nghiep-sau-3884fcc8/583-qd-dhcntt_12-6-2023_ban_hanh_quy_trinh_nop_kltn_sau_khi_bao_ve_truoc_hoi_dong_b-d02eba47.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/583-qd-dhcntt_12-6-2023_ban_hanh_quy_trinh_nop_kltn_sau_khi_bao_ve_truoc_hoi_dong_bao_ve_kltn.pdf
205,daa/quydinh_huongdan/huong-dan-sinh-vien/19-quy-trinh-nop-khoa-luan-tot-nghiep-sau-khi-bao-ve-truoc-hoi-dong-bao-ve-khoa-luan-tot-nghiep/583-qd-dhcntt_12-6-2023_ban_hanh_quy_trinh_nop_kltn_sau_khi_bao_ve_truoc_hoi_dong_bao_ve_kltn.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/583-qd-dhcntt_12-6-2023_ban_hanh_quy_trinh_nop_kltn_sau_khi_bao_ve_truoc_hoi_dong_bao_ve_kltn.pdf
206,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/809-qd-dhqg_3-7-2023_quy_dinh_dgkqht_theo_hinh_thuc_tt-04c8b0df.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/809-qd-dhqg_3-7-2023_quy_dinh_dgkqht_theo_hinh_thuc_tt.pdf
207,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/809-qd-dhqg_3-7-2023_quy_dinh_dgkqht_theo_hinh_thuc_tt.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/809-qd-dhqg_3-7-2023_quy_dinh_dgkqht_theo_hinh_thuc_tt.pdf
208,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/18-quy-trinh-phan-cong-can-bo-coi-thi-cho-706f299d/936_qd-dhcntt_13-9-2023_sua_doi_quy_trinh_phan_cong_can_bo_coi_thi-de2e1ffa.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/936_qd-dhcntt_13-9-2023_sua_doi_quy_trinh_phan_cong_can_bo_coi_thi.pdf
209,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/18-quy-trinh-phan-cong-can-bo-coi-thi-cho-cac-dot-thi-tap-trung-he-dai-hoc-chinh-quy/936_qd-dhcntt_13-9-2023_sua_doi_quy_trinh_phan_cong_can_bo_coi_thi.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/936_qd-dhcntt_13-9-2023_sua_doi_quy_trinh_phan_cong_can_bo_coi_thi.pdf
210,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/11-quyet-dinh-ve-viec-ban-hanh-quy-dinh-ve-viec-mo-nganh-dao-tao/1021-qd-dhcntt4-10-2023_quyet_dinh_mo_nganh.pdf,https://daa.uit.edu.vn/sites/daa/files/202310/1021-qd-dhcntt4-10-2023_quyet_dinh_mo_nganh.pdf
211,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/25-quy-dinh-to-chuc-danh-gia-ket-qua-hoc-t-13d713ba/1141-qd-dhcntt_7-11-2023_quy_dinh_to_chuc_danh_gia_ket_qua_hoc_tap_theo_hinh_thuc_t-53b77188.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/1141-qd-dhcntt_7-11-2023_quy_dinh_to_chuc_danh_gia_ket_qua_hoc_tap_theo_hinh_thuc_truc_tuyen.pdf
212,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/25-quy-dinh-to-chuc-danh-gia-ket-qua-hoc-tap-theo-hinh-thuc-truc-tuyen/1141-qd-dhcntt_7-11-2023_quy_dinh_to_chuc_danh_gia_ket_qua_hoc_tap_theo_hinh_thuc_truc_tuyen.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/1141-qd-dhcntt_7-11-2023_quy_dinh_to_chuc_danh_gia_ket_qua_hoc_tap_theo_hinh_thuc_truc_tuyen.pdf
213,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/26-quy-dinh-moi-giang-vien-thinh-giang-tu-149c4db1/1187-qd-dhcntt_23-11-2023-1b9831ee.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/1187-qd-dhcntt_23-11-2023.pdf
214,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/26-quy-dinh-moi-giang-vien-thinh-giang-tu-doanh-nghiep/1187-qd-dhcntt_23-11-2023.pdf,https://daa.uit.edu.vn/sites/daa/files/202311/1187-qd-dhcntt_23-11-2023.pdf
215,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt-d1ac04fd.pdf,https://daa.uit.edu.vn/sites/daa/files/202312/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt.pdf
216,daa/quydinh_huongdan/quyche-dhqg-hcm/pdf/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt.pdf,https://daa.uit.edu.vn/sites/daa/files/202312/1681-qd-dhqg30-11-2023_phe_duyet_song_nganh_tmdt_dh_cntt.pdf
217,daa/quydinh_huongdan/huong-dan-sinh-vien/27-huong-dan-dang-ky-hoc-phan-cho-sinh-vien/dkhp_doc_0.pdf,https://daa.uit.edu.vn/sites/daa/files/202312/dkhp_doc_0.pdf
218,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/07-quyet-dinh-ve-viec-ban-hanh-quy-dinh-to-8f2bd9a5/1376_qd-dhcntt_28-12-2023_cap_nhat_quy_dinh_to_chuc_thi-37d6228b.pdf,https://daa.uit.edu.vn/sites/daa/files/202312/1376_qd-dhcntt_28-12-2023_cap_nhat_quy_dinh_to_chuc_thi.pdf
219,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/07-quyet-dinh-ve-viec-ban-hanh-quy-dinh-to-chuc-thi-tap-trung-cac-mon-hoc-he-dhcq/1376_qd-dhcntt_28-12-2023_cap_nhat_quy_dinh_to_chuc_thi.pdf,https://daa.uit.edu.vn/sites/daa/files/202312/1376_qd-dhcntt_28-12-2023_cap_nhat_quy_dinh_to_chuc_thi.pdf
220,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/01-quyet-dinh-ve-viec-ban-hanh-quy-che-dao-9caf747a/1393-qd-dhcntt_29-12-2023_cap_nhat_quy_che_dao_tao_theo_hoc_che_tin_chi_cho_he_dai_-02fb91d2.pdf,https://daa.uit.edu.vn/sites/daa/files/202401/1393-qd-dhcntt_29-12-2023_cap_nhat_quy_che_dao_tao_theo_hoc_che_tin_chi_cho_he_dai_hoc_chinh_quy.pdf
221,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/01-quyet-dinh-ve-viec-ban-hanh-quy-che-dao-tao-theo-hoc-che-tin-chi/1393-qd-dhcntt_29-12-2023_cap_nhat_quy_che_dao_tao_theo_hoc_che_tin_chi_cho_he_dai_hoc_chinh_quy.pdf,https://daa.uit.edu.vn/sites/daa/files/202401/1393-qd-dhcntt_29-12-2023_cap_nhat_quy_che_dao_tao_theo_hoc_che_tin_chi_cho_he_dai_hoc_chinh_quy.pdf
222,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/01-quyet-dinh-ve-viec-ban-hanh-quy-che-dao-9caf747a/790-qd-dhcntt_28-9-22_quy_che_dao_tao-3d214c3e.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/790-qd-dhcntt_28-9-22_quy_che_dao_tao.pdf
223,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/01-quyet-dinh-ve-viec-ban-hanh-quy-che-dao-tao-theo-hoc-che-tin-chi/790-qd-dhcntt_28-9-22_quy_che_dao_tao.pdf,https://daa.uit.edu.vn/sites/daa/files/202309/790-qd-dhcntt_28-9-22_quy_che_dao_tao.pdf
224,daa/quydinh_huongdan/quyche-bogddt/pdf/30-2023-tt-bgddt_29-12-23_ung_dung_cntt_trong_dao_tao_truc_tuyen-d0f4e2b2.pdf,https://daa.uit.edu.vn/sites/daa/files/202401/30-2023-tt-bgddt_29-12-23_ung_dung_cntt_trong_dao_tao_truc_tuyen.pdf
225,daa/quydinh_huongdan/quyche-bogddt/pdf/30-2023-tt-bgddt_29-12-23_ung_dung_cntt_trong_dao_tao_truc_tuyen.pdf,https://daa.uit.edu.vn/sites/daa/files/202401/30-2023-tt-bgddt_29-12-23_ung_dung_cntt_trong_dao_tao_truc_tuyen.pdf
226,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/28-quy-dinh-dao-tao-song-nganh-trinh-do-da-3cb20f38/112-qd-dhcntt_01-02-2024_quy_dinh_dao_tao_song_nganh_trinh_do_dai_hoc_he_chinh_quy-1be5b2de.pdf,https://daa.uit.edu.vn/sites/daa/files/202402/112-qd-dhcntt_01-02-2024_quy_dinh_dao_tao_song_nganh_trinh_do_dai_hoc_he_chinh_quy.pdf
227,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/28-quy-dinh-dao-tao-song-nganh-trinh-do-dai-hoc-he-chinh-quy/112-qd-dhcntt_01-02-2024_quy_dinh_dao_tao_song_nganh_trinh_do_dai_hoc_he_chinh_quy.pdf,https://daa.uit.edu.vn/sites/daa/files/202402/112-qd-dhcntt_01-02-2024_quy_dinh_dao_tao_song_nganh_trinh_do_dai_hoc_he_chinh_quy.pdf
228,daa/quydinh_huongdan/huong-dan-sinh-vien/06-quyet-dinh-ve-viec-ban-hanh-quy-dinh-ve-eb553924/159-qd-dhcntt_05-03-2024_ban_hanh_quy_dinh_kltn-709edb5e.pdf,https://daa.uit.edu.vn/sites/daa/files/202410/159-qd-dhcntt_05-03-2024_ban_hanh_quy_dinh_kltn.pdf
229,daa/quydinh_huongdan/huong-dan-sinh-vien/06-quyet-dinh-ve-viec-ban-hanh-quy-dinh-ve-khoa-luan-tot-nghiep-cho-sv-he-cq/159-qd-dhcntt_05-03-2024_ban_hanh_quy_dinh_kltn.pdf,https://daa.uit.edu.vn/sites/daa/files/202410/159-qd-dhcntt_05-03-2024_ban_hanh_quy_dinh_kltn.pdf
230,daa/quydinh_huongdan/quyche-bogddt/pdf/cv960_240307_bo_gddt_thuc_hien_quy_dinh_ve_quan_ly_chat_luong-f0ccdf72.pdf,https://daa.uit.edu.vn/sites/daa/files/202404/cv960_240307_bo_gddt_thuc_hien_quy_dinh_ve_quan_ly_chat_luong.pdf
231,daa/quydinh_huongdan/quyche-bogddt/pdf/cv960_240307_bo_gddt_thuc_hien_quy_dinh_ve_quan_ly_chat_luong.pdf,https://daa.uit.edu.vn/sites/daa/files/202404/cv960_240307_bo_gddt_thuc_hien_quy_dinh_ve_quan_ly_chat_luong.pdf
232,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/33-quy-che-tuyen-sinh-hinh-thuc-dao-tao-tu-xa-trinh-do-dai-hoc/213-qd-dhcntt_19-3-2024_pdf.pdf,https://daa.uit.edu.vn/sites/daa/files/202410/213-qd-dhcntt_19-3-2024_pdf.pdf
233,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/364-qd-dhcntt_22-04-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu-9fb284dc.pdf,https://daa.uit.edu.vn/sites/daa/files/202404/364-qd-dhcntt_22-04-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu.pdf
234,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/364-qd-dhcntt_22-04-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu.pdf,https://daa.uit.edu.vn/sites/daa/files/202404/364-qd-dhcntt_22-04-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu.pdf
235,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-d-7673d143/364-qd-dhcntt_22-04-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu-9fb284dc.pdf,https://daa.uit.edu.vn/sites/daa/files/202404/364-qd-dhcntt_22-04-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu.pdf
236,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-dai-hoc-chinh-quy-cua-truong-dhcntt/364-qd-dhcntt_22-04-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu.pdf,https://daa.uit.edu.vn/sites/daa/files/202404/364-qd-dhcntt_22-04-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu.pdf
237,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/09-quyet-dinh-ve-viec-ban-hanh-quy-che-dao-tao-cho-sinh-vien-he-dao-tao-tu-xa-trinh-do-dai-hoc/507-qd-dhcntt-27-5-2024_quy_che_dao_tao_cho_sinh_vien.pdf,https://daa.uit.edu.vn/sites/daa/files/202412/507-qd-dhcntt-27-5-2024_quy_che_dao_tao_cho_sinh_vien.pdf
238,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/560-qd-dhcntt_5-6-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dai_hoc_chinh_-b892aabc.pdf,https://daa.uit.edu.vn/sites/daa/files/202406/560-qd-dhcntt_5-6-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dai_hoc_chinh_quy.pdf
239,daa/quydinh_huongdan/huong-dan-chuan-qua-trinh/pdf/560-qd-dhcntt_5-6-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dai_hoc_chinh_quy.pdf,https://daa.uit.edu.vn/sites/daa/files/202406/560-qd-dhcntt_5-6-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dai_hoc_chinh_quy.pdf
240,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-d-7673d143/560-qd-dhcntt_5-6-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dai_hoc_chinh_-b892aabc.pdf,https://daa.uit.edu.vn/sites/daa/files/202406/560-qd-dhcntt_5-6-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dai_hoc_chinh_quy.pdf
241,daa/quydinh_huongdan/qui-che-qui-dinh-qui-trinh/05-quy-dinh-dao-tao-ngoai-ngu-doi-voi-he-dai-hoc-chinh-quy-cua-truong-dhcntt/560-qd-dhcntt_5-6-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dai_hoc_chinh_quy.pdf,https://daa.uit.edu.vn/sites/daa/files/202406/560-qd-dhcntt_5-6-2024_sua_doi_quy_dinh_dao_tao_ngoai_ngu_doi_voi_he_dai_hoc_chinh_quy.pdf
242,daa/quydinh_huongdan/huong-dan-sinh-vien/29-quy-dinh-ve-do-an-tot-nghiep-tai-doanh-nghiep/697-qd-dhcntt_12-7-2024_quy_dinh_do_an_tot_nghiep_tai_doanh_nghiep-6d3b4039.pdf,https://daa.uit.edu.vn/sites/daa/files/202407/697-qd-dhcntt_12-7-2024_quy_dinh_do_an_tot_nghiep_tai_doanh_nghiep.pdf
243,daa/quydinh_huongdan/huong-dan-sinh-vien/29-quy-dinh-ve-do-an-tot-nghiep-tai-doanh-nghiep/697-qd-dhcntt_12-7-2024_quy_dinh_do_an_tot_nghiep_tai_doanh_nghiep.pdf,https://daa.uit.edu.vn/sites/daa/files/202407/697-qd-dhcntt_12-7-2024_quy_dinh_do_an_tot_nghiep_tai_doanh_nghiep.pdf
