"issue","original_path","quarantined_path","detail"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-10_acc7dbd7.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-10_acc7dbd7.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-11_9eaf339a.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-11_9eaf339a.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-14_767e8e78.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-14_767e8e78.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-15_f7da8764.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-15_f7da8764.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-19_aeb2f5b1.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-19_aeb2f5b1.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-20_6afd3831.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-20_6afd3831.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-23_34163752.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-23_34163752.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-24_1ee80414.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-24_1ee80414.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-27_a52f011f.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-27_a52f011f.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-28_95a9b055.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-28_95a9b055.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-30_1914d895.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-30_1914d895.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-34_90a1e08e.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-34_90a1e08e.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-36_7d689e77.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-36_7d689e77.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-42_bdc859f0.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa-uit-edu-vn_thongbaochinhquy_page-42_bdc859f0.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquy.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquy.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=1.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=1.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=13.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=13.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=17.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=17.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=18.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=18.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=2.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=2.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=29.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=29.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=3.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=3.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=32.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=32.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=35.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=35.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=4.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=4.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=5.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=5.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=6.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=6.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=7.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=7.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=8.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-chinhquy/html/daa.uit.edu.vn_thongbaochinhquypage=8.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-tuxa/html/daa.uit.edu.vn_thongbaotuxa.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-tuxa/html/daa.uit.edu.vn_thongbaotuxa.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-tuxa/html/daa.uit.edu.vn_thongbaotuxapage=1.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-tuxa/html/daa.uit.edu.vn_thongbaotuxapage=1.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=1.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=1.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=2.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=2.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=3.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=3.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=4.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=4.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=5.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=5.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=6.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=6.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=7.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=7.html",".html"
"duplicate_source_html","daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=8.html","_stale_artifacts/20260721T110923Z/daa/thongbao/thongbao-vb2/html/daa.uit.edu.vn_thong-bao-vb2page=8.html",".html"
"orphan_pipeline_page","_quality_pipeline/pages/page_000c004e109c728b","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_000c004e109c728b","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_003524ff7c3a2b91","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_003524ff7c3a2b91","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0035890016575c43","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0035890016575c43","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_003591c471541541","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_003591c471541541","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0041fb68278c8452","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0041fb68278c8452","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_00484ac9e555381f","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_00484ac9e555381f","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_009a77eb27d68b9c","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_009a77eb27d68b9c","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_00a8c2c5d07841d4","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_00a8c2c5d07841d4","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_00b2ec984cc99fd9","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_00b2ec984cc99fd9","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0123c88eb9f7f6c4","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0123c88eb9f7f6c4","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0148de8ebb818f91","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0148de8ebb818f91","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_014b046adcfe15e4","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_014b046adcfe15e4","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0159d76fd16eeda6","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0159d76fd16eeda6","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_016b6da1f1c9f35d","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_016b6da1f1c9f35d","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_019d9a880f628cb4","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_019d9a880f628cb4","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_01a5c36851229c1a","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_01a5c36851229c1a","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_01da0826e177e499","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_01da0826e177e499","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_01ddc5bd4ad308d5","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_01ddc5bd4ad308d5","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_01eed34af2c64d5e","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_01eed34af2c64d5e","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0238cc804a43c60b","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0238cc804a43c60b","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_02647d1891f23005","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_02647d1891f23005","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_02d4a7554ede3bb9","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_02d4a7554ede3bb9","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_03074fc5a39616d1","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_03074fc5a39616d1","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_032336790ef4442e","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_032336790ef4442e","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_03275d55c7577f5e","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_03275d55c7577f5e","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_03281ebf5529adfc","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_03281ebf5529adfc","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0344e44f7b2cba0f","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0344e44f7b2cba0f","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_03462e38b9b10815","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_03462e38b9b10815","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_03506bbc7490ebbd","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_03506bbc7490ebbd","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_035e4ac3f875bbd6","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_035e4ac3f875bbd6","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_037caaf0bc81e3a6","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_037caaf0bc81e3a6","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_03ac87af0dec4cd8","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_03ac87af0dec4cd8","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_04310175495a7216","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_04310175495a7216","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_043e8679270bb547","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_043e8679270bb547","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0459af8fd191b988","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0459af8fd191b988","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_04625d8e17550e14","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_04625d8e17550e14","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0476220eaa98aca6","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0476220eaa98aca6","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0477d4eb8ba823a4","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0477d4eb8ba823a4","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_04c738591513d335","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_04c738591513d335","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_04e7d35438a27ac2","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_04e7d35438a27ac2","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_04ed5e6767b363ad","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_04ed5e6767b363ad","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_05104c11bbc256b1","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_05104c11bbc256b1","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0592733ad811c6e8","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0592733ad811c6e8","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_05a6bc6a7d24d060","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_05a6bc6a7d24d060","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_05a6efeaaf306192","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_05a6efeaaf306192","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_05aa4e90f20bf29d","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_05aa4e90f20bf29d","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_05b21413a3ba1d3c","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_05b21413a3ba1d3c","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_05fe31942fcdcec5","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_05fe31942fcdcec5","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_061b03e2144c7169","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_061b03e2144c7169","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_062fa565f8fd39b7","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_062fa565f8fd39b7","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_063114c98060fc26","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_063114c98060fc26","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_064850364e9dffe5","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_064850364e9dffe5","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_06748e882b3e53d0","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_06748e882b3e53d0","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_067fb04282386f8b","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_067fb04282386f8b","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_06a874d9d0df6407","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_06a874d9d0df6407","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_06e1adf501d72527","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_06e1adf501d72527","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_072d2f99b2ad454e","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_072d2f99b2ad454e","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0743819802c4b429","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0743819802c4b429","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_075111d1ef3204be","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_075111d1ef3204be","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_07751649491331c2","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_07751649491331c2","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_07b1917206400545","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_07b1917206400545","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_07ba2b0afcf78fd1","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_07ba2b0afcf78fd1","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_08007ab5ae15677c","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_08007ab5ae15677c","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0809903841f5950f","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0809903841f5950f","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_082e73ed2dc9548c","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_082e73ed2dc9548c","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_083df2fcf35d633f","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_083df2fcf35d633f","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0846bde62371e624","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0846bde62371e624","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_084ee2e1261b874d","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_084ee2e1261b874d","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_08d849d02bc5ad94","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_08d849d02bc5ad94","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_08f5482bfaf7d326","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_08f5482bfaf7d326","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_08fb077a0844e8ea","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_08fb077a0844e8ea","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_095c6248385b4374","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_095c6248385b4374","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_099338174633fcc6","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_099338174633fcc6","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_09a309b3a29fb62d","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_09a309b3a29fb62d","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_09ad7b1315db5500","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_09ad7b1315db5500","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_09d043a71ea0c652","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_09d043a71ea0c652","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_09d316b744e30d27","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_09d316b744e30d27","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0a2ec7a46cf914e9","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0a2ec7a46cf914e9","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0a600d64583e21ce","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0a600d64583e21ce","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0aa529e7bed5bceb","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0aa529e7bed5bceb","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0af368ceb3e0e2f4","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0af368ceb3e0e2f4","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0b05e68afc4b4f69","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0b05e68afc4b4f69","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0b106f5a20cfb3bd","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0b106f5a20cfb3bd","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0b2a78dd197def95","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0b2a78dd197def95","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0b63425771b02967","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0b63425771b02967","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0b8beb88b22ebff7","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0b8beb88b22ebff7","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0b9644fdce430d0d","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0b9644fdce430d0d","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0bb498dbed6b1f73","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0bb498dbed6b1f73","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0bcd6b734d010575","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0bcd6b734d010575","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0be0c6a9b00eab18","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0be0c6a9b00eab18","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0bf17bd628fe868d","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0bf17bd628fe868d","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0c1fc53f70b34122","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0c1fc53f70b34122","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0c2b06cca8cd706f","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0c2b06cca8cd706f","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0c5b8c2f5b4d05d8","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0c5b8c2f5b4d05d8","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0c6cb6720ac8a29d","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0c6cb6720ac8a29d","generated_page_artifact"
"orphan_pipeline_page","_quality_pipeline/pages/page_0c6f5a38cb149c9d","_stale_artifacts/20260721T110923Z/_quality_pipeline/pages/page_0c6f5a38cb149c9d","generated_page_artifact"
